,track_name,artist_name,artist_pop,album,track_pop,danceability,energy,loudness,mode,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,year,lyrics
614,What You Know Bout Love,Pop Smoke,83,Shoot For The Stars Aim For The Moon,81,0.709,0.548,-8.493,1,10,0.353,0.65,1.59e-06,0.133,0.543,83.995,4,160000,2022,"Uh

Shawty go joggin' every morning (Every morning)
And she make me breakfast almost every morning (Every morning)
And she take a naked pic before she leave the door
I be wakin' up to pics before a nigga yawnin'
And every weekend my shawty comin' over (Over)
Shawty could Fendi out, but she like Fashion Nova (Nova)
She ain't drivin' no Camry, she pullin' in a Rover (Rover)
With her hair so curly, I love you, baby

She said, ""What you know 'bout love?"" (I'll tell you everything)
I got what you need (Oh)
Walk up in the store and get what you want (Go get it)
You get what you please
We 'bout to get it on, take off them drawers (I said I love you, baby)
It's just you and me
You know what I be on, I'm about to go raw (I love you, baby)
'Cause I like what I see (Oh)

Look, baby, I said I ain't gon' front (Uh)
You got my heart beatin' so fast to words I can't pronounce
And I be gettin' the chills every time I feel your touch
I be lookin' at the top and girl, it's only us
All I need is your trust
And girl I told you once, don't make me tell you twice (Word)
I know you see this print through my pants that I know you like (Like, nah)
And yo' ass be lookin' so fat when it be in them tights (In them tights)
And I'm goin' straight to the top, so hope you ain't afraid of heights
You always keep me right, for a fact, you never left (Left)
Through all the trials and tribulations, always had my best (My best)
So here's fifty-five hunnid, go and get your breasts (Your breasts)
Start rubbin' on your butt, start kissin' on your neck
Hey batter, batter, hey batter, batter (Batter)
Niggas know I had to swing, I had to make a play (Make a play)
I had to apply the pressure, 'cause you my hidden treasure
I think I'm fallin' in love

She said, ""What you know 'bout love?"" (I'll tell you everything)
I got what you need (Oh)
Walk up in the store and get what you want (Go get it)
You get what you please
We 'bout to get it on, take off them drawers (I said I love you, baby)
It's just you and me
You know what I be on, I'm about to go raw (I love you, baby)
'Cause I like what I see"
615,My Lecon,JTL,25,Enter The Dragon,40,0.945,0.821,-3.549,0,9,0.0503,0.281,0.000316,0.0534,0.528,107.99,4,206200,2021,"YA THINK YOU'R HIGH YA THINK YOU'R COOL YA THINK YOU'R GREAT
THAT'S WHAT YOU THINK YA'LL LIVIN'IN ILLUSION
Hanuri nophun jurdo morugo to nartwinun nor bogo ija myonun khomedi ga taro obs
Ijen naui jarnan chogi nomu goero wos gwieue maggo norur tonagesso
Onjena noui jarnan mase namur mushi kog jashinun mwodun har su inun dushi
HEY! (wasso) non khoge chagahago isso ni sengagen wangja ne sengagen hwanja
Kog bomyon inun nomi obnun saram mushi jom nophun jari isso irijori ushi
Gurohge kaburda no jongmar dachinda ni jarnan gu khoga jomjom do khojinda
BOOM! turhda chonjangur turhda ni khodega ijen hanurur turhda
Nonun ana moji anha nomu mugowo tange kora bakur gosur
Non gyomane gadug cha du nunur garin che jo hanurur hyanghe du pharur podo bojiman
Non irur su obso to dahur su obso hohwang doen jaman shim non onjena gu jariya
Orir jog no saum jom heji ujurdedon gomanhadon
UH! himobnun aidur terigo goerobhin non ije gudur mitheso irhaji
No! jarnan go hana obsumyonso jarnan jur argo namur yogmanhaji
YO! erbom jom phargo guron sori haji ni nore amudo an duro
Modungor ne gijune majchwo yorur majchugir baranun nonun
Jongmar hanshim gugon jinachin yogshim nemserur arji mod
Hanun nonun hangsang gunyang kuthjari
Non gyomane gadug cha du nunur garin che jo hanurur hyanghe du pharur podo bojiman
Non irur su obso to dahur su obso hohwang doen jaman shim non onjena gu jariya
Bangshimun gummur nonun umur ane geguri gugor ani nonun moruji?
Jashini choegorago midgo gugor todur go hangsang chagag soge sargo
Gyomson gugon nege phiryohan MY LECON CHECK MY mothin noui PERSONALITY
Twinun nom wie nanun na igo nonun gugor myongshim dwithongsu joshim
Igishimi mandun yogmangi norur myormang shikhyodo nonun jongshin
Mo charir ge ponhago gyothe modun sojunghan iduri tonan hu kuthne huhoehago du nunur gamgo
Non gyomane gadug cha du nunur garin che jo hanurur hyanghe du pharur podo bojiman
Non irur su obso to dahur su obso hohwang doen jaman shim non onjena gu jariya"
616,Shower,Becky G,81,Shower,77,0.699,0.529,-7.548,1,2,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,4,206167,2021,"I don't know, it's just something about ya (Woo)
Got me feelin' like I can't be without ya (Woo)
Anytime someone mention your name (Woo)
I be feelin' as if I'm around ya (Woo)
Ain't no words to describe you, baby (Woo)
All I know is that you take me high (Woo)
Can you tell that you drive me crazy? (Woo)
'Cause I can't get you out my mind

Think of you when I'm going to bed
When I wake up, think of you again
You are my homie, lover and friend
Exactly why

You light me up inside
Like the Fourth of July
Whenever you're around
I always seem to smile
And people ask me how
Well, you're the reason why
I'm dancing in the mirror
And singing in the shower (Shower)

La-da-di, la-da-da, la-da-da
Singing in the shower (Shower)
La-da-di, la-da-da, la-da-da
Singing in the shower (Shower)

All I want, all I need is your lovin' (Woo)
Baby, you make me hot like an oven (Woo)
Since you came, you know what I discovered? (Woo)
Baby, I don't need me another (Woo)
No, no, all I know (No)
Only you got me feeling so (So)
And you know that I got to have ya (Woo)
And I don't plan to let you go

Think of you when I'm going to bed
When I wake up, think of you again
You are my homie, lover and friend
Exactly why

You light me up inside
Like the Fourth of July
Whenever you're around
I always seem to smile
And people ask me how
Well, you're the reason why
I'm dancing in the mirror
And singing in the shower (Shower)

La-da-di, la-da-da, la-da-da
Singing in the shower (Shower)
La-da-di, la-da-da, la-da-da (Yeah)
Singing in the shower (Shower)

Woah-oh
There ain't no guarantee
But I'll take chance on we
Baby, let's take our time
(Singing in the shower)
And when the times get rough
There ain't no givin' up
'Cause it just feels so right
(Singing in the shower)
Don't care what others say
If I got you, I'm straight
You bring my heart to life, yeah

You light me up inside
Like the Fourth of July
Whenever you're around
I always seem to smile
And people ask me how
Well, you're the reason why
I'm (I'm) dancing in the mirror
And singing in the shower (Shower)

La-da-di, la-da-da, la-da-da (Oh, hey)
Singing in the shower (Shower)
La-da-di, la-da-da, la-da-da
You got me singing in the shower (Shower)

La-da-di, la-da-da, la-da-da
Singing in the shower (Shower)
La-da-di, la-da-da, la-da-da"
617,Replay,Iyaz,63,Replay,75,0.706,0.751,-6.323,1,9,0.0708,0.173,0.0,0.168,0.195,91.031,4,182307,2021,"Shawty's like a melody in my head
That I can't keep out, got me singing like​
Na-na-na-na, every day
It's like my iPod stuck on replay, replay-ay-ay-ay
Shawty's like a melody in my head
That I can't keep out, got me singing like (Ayy)
Na-na-na-na, every day
It's like my iPod stuck on replay (J-J-J-JR), replay

Remember the first time we met?
You was at the mall with your friend
I was scared to approach ya, but then you came closer
Hoping you would give me a chance
Who would have ever knew
That we would ever be more than friends?
We're real worldwide, breaking all the rules
She like a song played again and again

(That girl) like something off a poster
(That girl) is a dime they say
(That girl) is a gun to my holster
And she's running through my mind all day, ayy

Shawty's like a melody in my head
That I can't keep out, got me singing like​ (Ayy)
Na-na-na-na, every day
It's like my iPod stuck on replay, replay-ay-ay-ay
Shawty's like a melody in my head
That I can't keep out, got me singing like (Ayy)
Na-na-na-na, every day
It's like my iPod stuck on replay, replay-ay-ay-ay

See you been all around the globe
Not once did you leave my mind
We talk on the phone, from night 'til the morn'
Girl, you really changed my life
Doin' things I never do
I'm in the kitchen cooking things she likes
We're real worldwide, breaking all the rules
Someday I wanna make you my wife

(That girl) like something off a poster
(That girl) is a dime they say (Hey)
(That girl) is a gun to my holster
And she's running through my mind all day, ayy

Shawty's like a melody in my head
That I can't keep out, got me singing like (Ayy)
Na-na-na-na, every day
It's like my iPod stuck on replay, replay-ay-ay-ay (Oh)
Shawty's like a melody in my head
That I can't keep out, got me singing like (Ayy)
Na-na-na-na, everyday
It's like my iPod stuck on replay, replay-ay-ay-ay

I can be your melody
Oh, girl, I could write you a symphony
The one that could fill your fantasies
So come baby girl, let's sing with me, ayy
I can be your melody
Oh, girl, I could write you a symphony
The one that could fill your fantasies
So come baby girl let's sing with me, ayy
Na, na-na, na-na, na-na
Na-na, na-na, na-naa
Shawty got me singing
Na, na-na, na-na, na-na
Na-na, na-na, na-naa
Now she got me singing

Shawty's like a melody in my head
That I can't keep out, got me singing like (Ayy)
Na-na-na-na, every day
It's like my iPod stuck on replay, replay-ay-ay-ay (Ayy)
Shawty's like a melody (Like a melody) in my head
That I can't keep out, got me singing like (Hey, ayy)
Na-na-na-na, every day
It's like my iPod stuck on replay, replay-ay-ay-ay"
618,Love Me,Lil Wayne,85,I Am Not A Human Being II (Deluxe),70,0.669,0.634,-6.476,1,11,0.0327,0.0125,0.0,0.0946,0.496,124.906,4,255053,2021,"I'm on that good kush and alcohol (Mike WiLL Made-It)
I got some down bitches I can call (What's hatnin'?)
I don't know what I would do without y'all
I'ma ball 'til the day I fall (I'ma ball, ball, ball)

Yeah, long as my bitches love me (Yeah, yeah; yeah, yeah)
I can give a fuck 'bout no hater
Long as my bitches love me (Yeah, yeah; yeah, yeah; EarDrummers; yeah, yeah)
Yeah, I can give a fuck 'bout no nigga
Long as these bitches love me

Uh, pussy-ass nigga, stop hatin'
Lil Tunechi got that fire
And these hoes love me like Satan, man
Yeah, fuck with me and get bodied
And all she eat is dick
She's on a strict diet, that's my baby
Uh, with no makeup, she a ten (Ten)
And she the best with that head
Even better than Karrine
She don't want money
She want the time that we could spend
She said, ""'Cause I really need somebody
So tell me you're that somebody""
Girl, I fuck who I want, and fuck who I don't
Got that A1 credit, that's that filet mignon
She said, ""I never want to make you mad
I just want to make you proud""
I said, ""Baby, just make me cum
Then don't make a sound""
Slick Tunechi

I'm on that good kush and alcohol (Yeah)
I got some down bitches I can call (What's hatnin'?)
I don't know what I would do without y'all
I'ma ball 'til the day I fall (I'ma ball, ball, ball)

Yeah, long as my bitches love me (My bitches love me, yeah, yeah; yeah, yeah)
I can give a fuck 'bout no hater
Long as my bitches love me (My bitches love me; yeah, yeah; my bitches love me; yeah, yeah; my bitches love me; yeah, yeah)
Yeah, I can give a fuck 'bout no nigga
Long as these bitches love me

Uh, real nigga, fuck these haters
These hoes got pussies like craters
Can't treat these hoes like ladies, man
Pussy, money, weed, codeine
She said my dick feel like morphine
I hope my name taste like sardines to these niggas
She wake up, eat this dick
Call that breakfast in bed, 69, 96
I feel her heartbeat, I chest-to-chest with this bitch
Now turn around, face down; I'm arrestin' this bitch
Yeah, all my bitches love me, and I love all my bitches
But it's like as soon as I cum, I come to my senses
And I would say these hoes' names
But then I would be snitchin'
And these haters try to knock me
But they can't knock me off the hinges
Lil Tunechi

I'm on that good kush and alcohol (Yeah)
I got some down bitches I can call (What's hatnin'?)
I don't know what I would do without y'all (I don't know what I would do without y'all)
I'ma ball 'til the day I fall (I'ma ball, ball, ball)

Yeah, long as my bitches love me (My bitches love me, yeah, yeah; yeah, yeah)
I can give a fuck 'bout no hater
Long as my bitches love me (My bitches love me; yeah, yeah; my bitches love me; yeah, yeah; my bitches love me; yeah, yeah)
Yeah, I can give a fuck 'bout

I lost a few good bitches, met some more bad bitches
And I be schoolin' them niggas, pose for your class picture
Now kiss my ass if you hatin', I'm gettin' ass, or I'm skatin', yeah
I lost a few good bitches, met some more bad bitches
And I be schooling them niggas, pose for your class picture
Now kiss my ass if you hate, I'm gettin' ass, or I'm skatin'
Bitch

I'm on that good kush and alcohol (Tunechi)
I got some down bitches I can call (What's hatnin'?)
I don't know what I would do without y'all (I don't know what I would do without y'all)
I'ma ball 'til the day I fall (I'ma ball, ball, ball)

Yeah, long as my bitches love me (My bitches love, yeah, yeah; yeah, yeah)
I can give a fuck 'bout no hater
Long as my bitches love me (My bitches love me; yeah, yeah; my bitches love me; yeah, yeah; my bitches love me; yeah, yeah)
Yeah, I can give a fuck 'bout no nigga (Yeah)
Long as these bitches love me"
619,Hello Bitches,CL,59,Hello Bitches,66,0.714,0.884,-2.932,1,11,0.113,0.00985,0.0,0.439,0.584,145.075,4,178177,2021,"엉덩이 빵빵빵, 남자들은 탐탐탐
내 입술 냠냠냠, 어딜가든 당당당
등장은 차차차, 뛰자뛰자 방방방
디스코 팡팡팡 (Hello, bitches)

나-나-나, 나-나-나-나, 나-나-나
나-나-나, 나-나-나-나, 나-나-나
나-나-나, 나-나-나-나, 나-나-나
나-나-나, 나-나-나-나, 나-나-나-나

난 지금 어디야? Shopping spree in Tokyo
Wake up in my private jet, 매일 아침 또띠아
Lifting cards in Macau, 내가 제일 잘나가
Stop blowing up my phone, and won't you hit me up on Kakao?
Diamonds in my grill, 날 말려 누가?
Skin tone 2-2 karats gold I got in Dubai
My boys won't hesitate to run up on your boys
(My boys won't hesitate to run up on your boys)

엉덩이 빵빵빵, 남자들은 탐탐탐
내 입술 냠냠냠, 어딜가든 당당당
등장은 차차차, 뛰자뛰자 방방방
디스코 팡팡팡 (Hello, bitches)

나-나-나, 나-나-나-나, 나-나-나
나-나-나, 나-나-나-나, 나-나-나
나-나-나, 나-나-나-나, 나-나-나
나-나-나, 나-나-나-나, 나-나-나-나

Yellow gold and it glow like a yellow phone
Couldn't see me with a selfie from my telephone
Got hella dough, Hello Kitty getting hella old
Want me to love them long time and I tell 'em, ""No""
Sake to soju, Nagasaki to Seoul
You can find me in Shanghai, you know what those shots of Baijiu do
Got these Asian girls dancing on the couches, yeah, they know me
And they singing every word like they was at the karaoke, huh

엉덩이 빵빵빵, 남자들은 탐탐탐
내 입술 냠냠냠, 어딜가든 당당당
등장은 차차차, 뛰자뛰자 방방방
디스코 팡팡팡 (Hello, bitches)

나-나-나, 나-나-나-나, 나-나-나
나-나-나, 나-나-나-나, 나-나-나
나-나-나, 나-나-나-나, 나-나-나
나-나-나, 나-나-나-나, 나-나-나-나

Lights out, killing it some more (나-나-나-나-나)
Bad bitches get down on the floor (나-나-나-나-나)
Lights out, killing it some more (나-나-나-나-나)
Bad bitches get down on the floor (나-나-나-나-나)
Lights out, killing it some more (나-나-나-나-나)
Bad bitches get down on the floor (나-나-나-나-나)
Lights out, killing it some more (나-나-나-나-나)
Bad bitches get down on the floor (나-나-나-나-나)

하나, 둘, 셋
Bitches

나-나-나, 나-나-나-나, 나-나-나
나-나-나, 나-나-나-나, 나-나-나
나-나-나, 나-나-나-나, 나-나-나
나-나-나, 나-나-나-나, 나-나-나-나"
620,Life Goes On,Oliver Tree,70,"Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)",80,0.7,0.49,-5.187,1,0,0.076,0.186,0.0,0.117,0.569,79.982,4,161803,2021,"Babe, you're too controlling
I’ma feed you to the wolves
When you get nasty, back at me
But, baby, don't distract me
I'm a goner, I lost her
Like why the hell you wanna
Play me that way? You’re bad, babe
You double-faced entendre

Life goes on and on and on and on and on and
On and on and on
On and on and on and on and on and
On and on and on
On and on and on and on and on and
On and on and on
On and on and on and on and on and
On and on and on

Babe, you best believe it
I'ma rip you up to pieces
I'm a lover, not a fighter
But I'll light this place on fire
I want it, I'm on it
But, babe, at least I'm honest
I get tired of explaining
As these seasons keep on changing

Life goes on and on and on and on and on and
On and on and on (Yeah, yeah, yeah, yeah)
On and on and on and on and on and
On and on and on (Yeah, yeah, yeah, yeah)
On and on and on and on and on and
On and on and on (Yeah, yeah, yeah, yeah)
On and on and on and on and on and
On and on and on (Yeah, yeah, yeah)

Work all day and then I wake up
Work all day and then I wake up
Work all day and then I wake up
Work all day (Yeah, yeah, yeah)
Work all day and then I wake up
Work all day and then I wake up
Work all day and then I wake up
Work all day

(Yeah, yeah, yeah, yeah)
(Yeah, yeah, yeah, yeah)
(Yeah, yeah, yeah, yeah)
(Yeah, yeah, yeah, yeah)
(Yeah, yeah, yeah, yeah)
(Yeah, yeah, yeah, yeah)
(Yeah, yeah, yeah, yeah, yeah)
No!"
621,Life Goes On,Oliver Tree,70,"Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)",80,0.7,0.49,-5.187,1,0,0.076,0.186,0.0,0.117,0.569,79.982,4,161803,2022,"Babe, you're too controlling
I’ma feed you to the wolves
When you get nasty, back at me
But, baby, don't distract me
I'm a goner, I lost her
Like why the hell you wanna
Play me that way? You’re bad, babe
You double-faced entendre

Life goes on and on and on and on and on and
On and on and on
On and on and on and on and on and
On and on and on
On and on and on and on and on and
On and on and on
On and on and on and on and on and
On and on and on

Babe, you best believe it
I'ma rip you up to pieces
I'm a lover, not a fighter
But I'll light this place on fire
I want it, I'm on it
But, babe, at least I'm honest
I get tired of explaining
As these seasons keep on changing

Life goes on and on and on and on and on and
On and on and on (Yeah, yeah, yeah, yeah)
On and on and on and on and on and
On and on and on (Yeah, yeah, yeah, yeah)
On and on and on and on and on and
On and on and on (Yeah, yeah, yeah, yeah)
On and on and on and on and on and
On and on and on (Yeah, yeah, yeah)

Work all day and then I wake up
Work all day and then I wake up
Work all day and then I wake up
Work all day (Yeah, yeah, yeah)
Work all day and then I wake up
Work all day and then I wake up
Work all day and then I wake up
Work all day

(Yeah, yeah, yeah, yeah)
(Yeah, yeah, yeah, yeah)
(Yeah, yeah, yeah, yeah)
(Yeah, yeah, yeah, yeah)
(Yeah, yeah, yeah, yeah)
(Yeah, yeah, yeah, yeah)
(Yeah, yeah, yeah, yeah, yeah)
No!"
622,Why,Bazzi,72,COSMIC,69,0.676,0.67,-6.584,1,8,0.0374,0.353,0.0,0.103,0.54,113.01,4,148260,2021,"I'm still on your Netflix, girl, I know you love me
Even though your parents, they don't fucking trust me
They probably are right though, I know I'm an asshole
No reply to all your texts, girl, I do you mad cold

Like you're just
Dying to drive, but you can't find the keys
Not looking for God, but you're down on your knees
I'm all that you want, but not what you need, girl, why?

Tell me, why do you still love me?
Why do you love me?
You know you shouldn't love me
Yeah, you still love me

All your friends tell you they hate me, God, I'm fuckin' shady
Couple weeks ago they were inside my sheets naked
Club, so you can Snapchat, titties out to snap that
I know that you do that shit just hoping for a snap back

Like you're just
Dying to drive, but you can't find the keys
Not looking for God, but you're down on your knees
I'm all that you want, but not what you need, girl, why? (Girl, why?)

Tell me, why do you still love me?
Why do you love me?
You know you shouldn't love me
Yeah, you still love me

Oh (Yeah)
Why do you need me when you know you don't need me?
It's tearing you apart
I leave you broken and shaken and you still call me ""baby""

Tell me, why do you still love me? (Why you love me?)
Why do you love me? (How you love me, loved)
You know you shouldn't love me (Yeah, yeah)
Yet, you still love me (You still love me, you still love me)"
623,GUY.exe,Superfruit,59,Future Friends,76,0.77,0.732,-4.601,0,4,0.0508,0.0305,0.0,0.157,0.889,110.011,4,222680,2021,"Wish I could synthesize
A picture perfect guy
Oh I, oh I

Where all the boys at with emotional stability?
Nice car, a CEO, and almost just as smart as me
Where all the boys at with financial security?
A doctor, a model, a man of possibilities

(They say), expectations are too high
And you'll never find a guy like that
It's driving you mad, honey
(They say) that it's just a waste of time
Get your head out of the sky
But why?
(Here we go)

Oh I, wish I could synthesize
A picture perfect guy, oh I, oh I
Six feet tall and super strong
We'd always get along, alright, alright
Ooh, he'd pick me up at eight
And not a minute late
'Cause I don't like to wait, no
Kind and ain't afraid to cry
Or treat his momma right
That's right, that's what I like

I need a man who don't get jealous 'less I want him to
A gentleman to take care of me in the bedroom
Romantic love but keep it rough
Am I asking too much?

(They say), expectations are too high
And you'll never find a guy like that
It's driving you mad, honey
(They say) that it's just a waste of time
Get your head out of the sky
But why?

Oh I, wish I could synthesize
A picture perfect guy, oh I, oh I
Six feet tall and super strong
We'd always get along, alright, alright
Ooh, he'd pick me up at eight
And not a minute late
'Cause I don't like to wait, no
Kind and ain't afraid to cry
Or treat his momma right
That's right, that's what I like

I've been looking high and low
For a man who's just right
And treats me mighty fine
So come on, baby
Show me what you got


Oh I, wish I could synthesize
A picture perfect guy, oh I, oh I
Six feet tall and super strong
We'd always get along, alright, alright
Ooh, he'd pick me up at eight
And not a minute late
'Cause I don't like to wait, no
Kind and ain't afraid to cry
Or treat his momma right
That's right, that's what I like"
624,Young Dumb & Broke,Khalid,85,American Teen,80,0.799,0.539,-6.351,1,1,0.0421,0.199,1.66e-05,0.165,0.394,136.948,4,202547,2021,"So you're still thinking of me
Just like I know you should
I can not give you everything, you know I wish I could
I'm so high at the moment
I'm so caught up in this
Yeah, we're just young, dumb and broke
But we still got love to give

While we're young dumb
Young, young, dumb and broke
Young, dumb
Young, young, dumb and broke
Young, dumb
Young, young, dumb and broke
Young, dumb, broke high school kids
Yadadadadadadada
Yadadadadadada
Yadadadadadadada
Young, dumb, broke high school kids

We have so much in common
We argue all the time
You always say I'm wrong
I'm pretty sure I'm right
What's fun about commitment?
When we have our life to live
Yeah, we're just young dumb and broke
But we still got love to give

While we're young, dumb
Young, young, dumb and broke
Young, dumb
Young, young, dumb and broke
Young, dumb
Young, young, dumb and broke
Young, dumb, broke high school kids
Yadadadadadadada
Yadadadadadada
Yadadadadadadada
Young, dumb, broke high school kids

Jump and we think, ""Leave it all in the game of love, love""
Run into sin, do it all in the name of fun, fun
Woah-oa-oa
I'm so high at the moment
I'm so caught up in this
Yeah, we're just young, dumb and broke
But we still got love to give

While we're young, dumb
Young, young, dumb and broke
Young, dumb
Young, young, dumb and broke
Young, dumb
Young, young, dumb and broke
Young, dumb, broke high school kids
Yadadadadadadada
Yadadadadadada
Yadadadadadadada
Young, dumb, broke high school kids
Yadadadadadadada
Yadadadadadada
Yadadadadadadada
Young dumb broke high school kids"
625,You Don't Know Me,Jax Jones,75,You Don't Know Me,64,0.877,0.658,-6.055,0,11,0.132,0.163,0.0,0.108,0.693,123.999,4,213947,2021,"Ooh, na-na, yeah
Don't act like you know me, like you know me, na-na, yeah
I am not your homie, not your ho—
Ooh, na-na, yeah
Don't act like you know me, like you know me, na-na, yeah
You don't know me
What you-what you gon' do?

Oh, yeah, time is money so don't fuck with mine
See I'm out with my girls, I'ma have a good time
Step back with your chit-chat, killin' my vibe
Oh, oh, woah, oh, ah

See, I can't get too much of a good thing, mmm
S'why me a dressed up in the finest things, woah
Please hold your tongue, don't say a damn thing

See your iPhone camera flashin'
Please step back, it's my style you're crampin'
""You here for long?"" ""Oh no, I'm just passin'""
""Do you wanna drink?"" ""Nah, thanks for askin'""

Ooh, na-na, yeah
Don't act like you know me, like you know me, na-na, yeah
I am not your homie, not your ho—
Ooh, na-na, yeah
Don't act like you know me, like you know me, na-na, yeah
You don't know me, fuck yeah
Ooh, na-na, yeah
Don't act like you know me, like you know me, na-na, yeah
I am not your homie, not your ho—
Ooh, na-na, yeah
Don't act like you know me, like you know me, na-na, yeah
You don't know me, fuck yeah

I mean, we could throw shapes together
But it doesn't mean you're in my circle, yeah

Cruise through life and I'm feelin' on track
If you can't keep up, then you better fall back, uh
'Cause money look better when I see it all stacked up
Ooh-ooh-ooh-ooh

See, I can't get too much of a good thing, mmm
S'why me a dressed up in the finest things, woah
Please hold your tongue, don't say a damn thing

See your iPhone camera flashin'
Please step back, it's my style you're crampin'
""You here for long?"" ""Oh no, I'm just passin'""
""Do you wanna drink?"" ""Nah, thanks for askin'""

Ooh, na-na, yeah
Don't act like you know me, like you know me, na-na, yeah
I am not your homie, not your ho—
Ooh, na-na, yeah
Don't act like you know me, like you know me, na-na, yeah
You don't know me, fuck yeah
Ooh, na-na, yeah
Don't act like you know me, like you know me, na-na, yeah
I am not your homie, not your ho—
Ooh, na-na, yeah
Don't act like you know me, like you know me, na-na, yeah
You don't know me, fuck yeah

Come 'round here, just know though
Won't get what you want, what you want, what you want, want
Tell you what you don't know
I get what I want, what I want, what I want, want

See your iPhone camera flashin'
Please step back, it's my style you're crampin'
""You here for long?"" ""Oh no, I'm just passin'""
""Do you wanna drink?"" ""Nah, thanks for askin'""

Ooh, na-na, yeah
Don't act like you know me, like you know me, na-na, yeah
I am not your homie, not your ho—
Ooh, na-na, yeah
Don't act like you know me, like you know me, na-na, yeah
You don't know me, fuck yeah

You don't know me, fuck yeah"
626,broken,lovelytheband,60,finding it hard to smile,70,0.666,0.728,-5.808,1,7,0.0419,0.00175,4.26e-06,0.0429,0.51,122.996,4,204878,2021,"I like that you're broken
Broken like me
Maybe that makes me a fool
I like that you're lonely
Lonely like me
I could be lonely with you

I met you late night, at a party
Some trust fund baby's Brooklyn loft
By the bathroom, you said let's talk
But my confidence is wearing off

These aren't my people
These aren't my friends
She grabbed my face and
That's when she said

I like that you're broken
Broken like me
Maybe that makes me a fool
I like that you're lonely
Lonely like me
I could be lonely with you

There's something tragic, but almost pure
Think I could love you, but I'm not sure
There's something wholesome, there's something sweet
Tucked in your eyes that I'd love to meet

These aren't my people
These aren't my friends
She grabbed my face and
That's when she said

I like that you're broken
Broken like me
Maybe that makes me a fool
I like that you're lonely
Lonely like me
I could be lonely with you

Life is not a love song that we like
We're all broken pieces floating by
Life is not a love song we can try
To fix our broken pieces one at a time

I like that you're broken
Broken like me
Maybe that makes me a fool
I like that you're lonely
Lonely like me
I could be lonely with you
I like that you're broken
Broken like me
Maybe that makes me a fool
I like that you're lonely
Lonely like me
I could be lonely with you"
627,Hot N Cold,Katy Perry,83,One Of The Boys,70,0.706,0.841,-3.956,1,7,0.0418,7.95e-05,0.0,0.0688,0.861,132.032,4,220227,2021,"You change your mind
Like a girl changes clothes
Yeah, you PMS
Like a bitch, I would know
And you overthink
Always speak cryptically
I should know
That you're no good for me

'Cause you're hot, then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down
You're wrong when it's right
It's black and it's white
We fight, we break up
We kiss, we make up
(You) You don't really wanna stay, no
(You) But you don't really wanna go-o
You're hot, then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down

We used to be
Just like twins, so in sync
The same energy
Now's a dead battery
Used to laugh (Used to laugh) 'bout nothing ('Bout nothing)
Now you're plain (Now you're plain) boring (Boring)
I should know (I should know)
That you're not gonna change

'Cause you're hot, then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down
You're wrong when it's right
It's black and it's white
We fight, we break up
We kiss, we make up
(You) You don't really wanna stay, no (Oh)
(You) But you don't really wanna go-o (Oh)
You're hot, then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down (Down)

Someone call the doctor
Got a case of a love bipolar
Stuck on a roller coaster
Can't get off this ride

You change your mind
Like a girl changes clothes

'Cause you're hot, then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down
You're wrong when it's right
It's black and it's white
We fight, we break up
We kiss, we make up
You're hot, then you're cold (Oh-oh-oh)
You're yes, then you're no
You're in, then you're out
You're up, then you're down
You're wrong when it's right (Oh-oh-oh)
It's black and it's white
We fight, we break up
We kiss, we make up
(You) You don't really wanna stay, no (Oh)
(You) But you don't really wanna go-o (Oh)
You're hot, then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down"
